time	geography	geography_name	grade	N_dtap	N_polio	N_mmr	N_hep_b	N_varicella	N_personal_exempt	N_medical_exempt	N_full_exempt	pct_dtap	pct_polio	pct_mmr	pct_hep_b	pct_varicella	pct_personal_exempt	pct_medical_exempt	pct_full_exempt
2010-09-01	04001	Apache	Kindergarten	955	955	955	955	955	955	955	NA	96.8	97.5	96.6	98.1	5.3	1.4	0.1	NA
2010-09-01	04003	Cochise	Kindergarten	1559	1559	1559	1559	1559	1559	1559	NA	97	97	96.9	98.5	15.4	1.9	0.2	NA
2010-09-01	04005	Coconino	Kindergarten	1305	1305	1305	1305	1305	1305	1305	NA	93.4	93.3	93	94.6	11.2	5.1	0.3	NA
2010-09-01	04007	Gila	Kindergarten	654	654	654	654	654	654	654	NA	97.9	98.2	94.3	98.5	9.8	1.4	0.2	NA
2010-09-01	04009	Graham	Kindergarten	574	574	574	574	574	574	574	NA	94.8	95.5	94.4	96.5	11.7	2.1	0.2	NA
2010-09-01	04011	Greenlee	Kindergarten	35	35	35	35	35	35	35	NA	91.4	94.3	94.3	94.3	40	6	0	NA
2010-09-01	04012	La Paz	Kindergarten	215	215	215	215	215	215	215	NA	95.8	95.8	95.8	97.7	2.3	1.4	0	NA
2010-09-01	04013	Maricopa	Kindergarten	53120	53120	53120	53120	53120	53120	53120	NA	95.2	95.6	95.3	96.5	15.6	3.4	0.2	NA
2010-09-01	04015	Mohave	Kindergarten	1809	1809	1809	1809	1809	1809	1809	NA	92.5	93.1	92.8	94.5	17.2	4.8	0.2	NA
2010-09-01	04017	Navajo	Kindergarten	1584	1584	1584	1584	1584	1584	1584	NA	94.3	94.4	94.1	96.9	17.8	3.5	0.1	NA
2010-09-01	04019	Pima	Kindergarten	11913	11913	11913	11913	11913	11913	11913	NA	96	96.2	96.6	97.8	16.6	2.5	0.1	NA
2010-09-01	04021	Pinal	Kindergarten	4272	4272	4272	4272	4272	4272	4272	NA	93.9	94.2	93.6	95.7	21.2	3.6	0.2	NA
2010-09-01	04023	Santa Cruz	Kindergarten	762	762	762	762	762	762	762	NA	97.2	97.5	97.1	98.4	24	1.6	0.4	NA
2010-09-01	04025	Yavapai	Kindergarten	1828	1828	1828	1828	1828	1828	1828	NA	90.6	91.1	90	93.9	29	8.5	0.3	NA
2010-09-01	04027	Yuma	Kindergarten	2763	2763	2763	2763	2763	2763	2763	NA	98.3	98.3	97.8	99	14.5	0.6	0	NA
2010-09-01	04	Total	Kindergarten	83348	83348	83348	83348	83348	83348	83348	NA	95.6	95.6	95.3	96.6	16.1	3.2	0.3	NA
2011-09-01	04001	Apache	Kindergarten	836	836	836	836	836	836	836	NA	95.9	96.1	95.9	98.1	97.7	1.8	0	NA
2011-09-01	04003	Cochise	Kindergarten	1645	1645	1645	1645	1645	1645	1645	NA	95	95.1	94.7	97.3	97.3	2.8	0.2	NA
2011-09-01	04005	Coconino	Kindergarten	1213	1213	1213	1213	1213	1213	1213	NA	91.4	92	91.4	95.3	95.7	6.2	0.2	NA
2011-09-01	04007	Gila	Kindergarten	599	599	599	599	599	599	599	NA	97.2	97.3	95.5	97.7	96	2.2	0	NA
2011-09-01	04009	Graham	Kindergarten	586	586	586	586	586	586	586	NA	94.4	94.7	93.5	96.9	98.1	1.5	0	NA
2011-09-01	04011	Greenlee	Kindergarten	27	27	27	27	27	27	27	NA	85.2	70.4	74.1	88.9	88.9	11.1	0	NA
2011-09-01	04012	La Paz	Kindergarten	231	231	231	231	231	231	231	NA	97.4	97	96.5	97.8	97.8	2.6	0	NA
2011-09-01	04013	Maricopa	Kindergarten	54518	54518	54518	54518	54518	54518	54518	NA	94.8	95	94.8	96.3	97.1	3.7	0.3	NA
2011-09-01	04015	Mohave	Kindergarten	1801	1801	1801	1801	1801	1801	1801	NA	90.3	91.1	89.6	93.4	94.1	5.1	0.1	NA
2011-09-01	04017	Navajo	Kindergarten	1628	1628	1628	1628	1628	1628	1628	NA	94.8	94.3	93.7	96.9	96.9	3.1	0.3	NA
2011-09-01	04019	Pima	Kindergarten	12087	12087	12087	12087	12087	12087	12087	NA	96.2	96.4	96.5	97.7	98.2	1.9	0.3	NA
2011-09-01	04021	Pinal	Kindergarten	4633	4633	4633	4633	4633	4633	4633	NA	93.9	94.4	94.1	95.2	96.1	4.6	0.2	NA
2011-09-01	04023	Santa Cruz	Kindergarten	735	735	735	735	735	735	735	NA	98.2	98.1	97.8	99.2	99	1	0.3	NA
2011-09-01	04025	Yavapai	Kindergarten	1886	1886	1886	1886	1886	1886	1886	NA	89.6	85.6	84.9	87.3	86.9	9.2	0.2	NA
2011-09-01	04027	Yuma	Kindergarten	2811	2811	2811	2811	2811	2811	2811	NA	98.2	98.2	97.4	99.1	98.7	0.3	0.1	NA
2011-09-01	04	Total	Kindergarten	85316	85316	85316	85316	85316	85316	85316	NA	94.9	95	94.7	96.3	96.9	3.4	0.3	NA
2012-09-01	04001	Apache	Kindergarten	766	766	766	766	766	766	766	NA	97.3	97.1	96.2	98.3	98	1.4	0.1	NA
2012-09-01	04003	Cochise	Kindergarten	1558	1558	1558	1558	1558	1558	1558	NA	94.5	94.7	94.6	96.5	97	1.7	0.3	NA
2012-09-01	04005	Coconino	Kindergarten	1483	1483	1483	1483	1483	1483	1483	NA	93.1	93.1	93	94.8	94.7	5	0.3	NA
2012-09-01	04007	Gila	Kindergarten	666	666	666	666	666	666	666	NA	97.1	97.7	97.4	98.3	98.3	2.3	0.2	NA
2012-09-01	04009	Graham	Kindergarten	460	460	460	460	460	460	460	NA	94.6	95	94.3	96.1	97.4	2.4	0.2	NA
2012-09-01	04011	Greenlee	Kindergarten	130	130	130	130	130	130	130	NA	95.4	98.5	97.7	96.9	99.2	1.5	0	NA
2012-09-01	04012	La Paz	Kindergarten	234	234	234	234	234	234	234	NA	98.7	97.9	97.9	99.1	98.7	0.9	0	NA
2012-09-01	04013	Maricopa	Kindergarten	56414	56414	56414	56414	56414	56414	56414	NA	94.2	94.5	94.2	95.6	96.6	4.3	0.4	NA
2012-09-01	04015	Mohave	Kindergarten	2012	2012	2012	2012	2012	2012	2012	NA	91.8	91.5	90.6	94.6	95.9	4.7	0	NA
2012-09-01	04017	Navajo	Kindergarten	1669	1669	1669	1669	1669	1669	1669	NA	94	94.9	94.1	95.8	96.7	3.9	0.1	NA
2012-09-01	04019	Pima	Kindergarten	12211	12211	12211	12211	12211	12211	12211	NA	96.6	96.4	96.3	97.5	98	2.4	0.3	NA
2012-09-01	04021	Pinal	Kindergarten	4713	4713	4713	4713	4713	4713	4713	NA	94	93.9	93.5	95.5	96.1	4.7	0.4	NA
2012-09-01	04023	Santa Cruz	Kindergarten	820	820	820	820	820	820	820	NA	98.3	97.8	98.2	98.8	98.9	1.3	0.2	NA
2012-09-01	04025	Yavapai	Kindergarten	1914	1914	1914	1914	1914	1914	1914	NA	90.9	89.7	89.6	91.9	92.4	7.5	0.8	NA
2012-09-01	04027	Yuma	Kindergarten	2859	2859	2859	2859	2859	2859	2859	NA	97.5	97.7	97.7	98.8	98.5	0.7	0.3	NA
2012-09-01	04	Total	Kindergarten	87909	87909	87909	87909	87909	87909	87909	NA	94.6	94.7	94.5	95.9	96.8	3.9	0.3	NA
2013-09-01	04001	Apache	Kindergarten	946	946	946	946	946	946	946	NA	97.4	97.6	97.5	98.3	98.3	1.6	0.4	NA
2013-09-01	04003	Cochise	Kindergarten	1560	1560	1560	1560	1560	1560	1560	NA	96	96.2	95.3	97.2	97.6	3.1	0.1	NA
2013-09-01	04005	Coconino	Kindergarten	1448	1448	1448	1448	1448	1448	1448	NA	89.9	81.8	86.3	93	93.7	6.4	0.2	NA
2013-09-01	04007	Gila	Kindergarten	430	430	430	430	430	430	430	NA	96.3	97	94.7	97.4	97	2.3	0.7	NA
2013-09-01	04009	Graham	Kindergarten	648	648	648	648	648	648	648	NA	92.4	93.8	91.8	96.1	97.4	4.3	0	NA
2013-09-01	04011	Greenlee	Kindergarten	183	183	183	183	183	183	183	NA	95.8	95.6	97.3	98.4	99.5	1.6	0	NA
2013-09-01	04012	La Paz	Kindergarten	224	224	224	224	224	224	224	NA	95.1	95.5	96.4	97.3	99.1	2.2	0	NA
2013-09-01	04013	Maricopa	Kindergarten	55155	55155	55155	55155	55155	55155	55155	NA	94.2	94.7	93.7	95.6	96.2	5.1	0.4	NA
2013-09-01	04015	Mohave	Kindergarten	1902	1902	1902	1902	1902	1902	1902	NA	90.3	91	90.9	93.8	94.8	6.5	0.2	NA
2013-09-01	04017	Navajo	Kindergarten	1675	1675	1675	1675	1675	1675	1675	NA	93.9	92.8	93.1	95.4	95	7.9	0.2	NA
2013-09-01	04019	Pima	Kindergarten	11893	11893	11893	11893	11893	11893	11893	NA	96	96.9	96.6	97.5	97.8	2.6	0.2	NA
2013-09-01	04021	Pinal	Kindergarten	4379	4379	4379	4379	4379	4379	4379	NA	92.4	93.1	92.6	95.4	95.8	4.9	0.1	NA
2013-09-01	04023	Santa Cruz	Kindergarten	794	794	794	794	794	794	794	NA	98.7	98.1	97.1	99.2	98.1	1.5	1.3	NA
2013-09-01	04025	Yavapai	Kindergarten	1712	1712	1712	1712	1712	1712	1712	NA	89.8	90.5	86.8	91.2	92.3	11.6	0.2	NA
2013-09-01	04027	Yuma	Kindergarten	2912	2912	2912	2912	2912	2912	2912	NA	97.6	97.9	97.7	98.9	98.7	0.7	0.2	NA
2013-09-01	04	Total	Kindergarten	85861	85861	85861	85861	85861	85861	85861	NA	94.3	94.7	93.9	95.9	96.4	4.7	0.3	NA
2014-09-01	04001	Apache	Kindergarten	997	997	997	997	997	997	997	NA	96.9	95.7	96.3	97.6	96.8	2.2	0.6	NA
2014-09-01	04003	Cochise	Kindergarten	1577	1577	1577	1577	1577	1577	1577	NA	96.6	96.7	95.9	97.4	97.7	1.8	0.2	NA
2014-09-01	04005	Coconino	Kindergarten	1414	1414	1414	1414	1414	1414	1414	NA	93.9	94.3	94.1	95.7	96.3	5.1	0.7	NA
2014-09-01	04007	Gila	Kindergarten	694	694	694	694	694	694	694	NA	94.7	94.8	94.7	96.3	96.8	4.2	0.1	NA
2014-09-01	04009	Graham	Kindergarten	605	605	605	605	605	605	605	NA	91.6	93.1	90.9	95.7	97.9	3.8	0	NA
2014-09-01	04011	Greenlee	Kindergarten	175	175	175	175	175	175	175	NA	94.3	93.1	94.3	94.3	96.6	3.4	0.6	NA
2014-09-01	04012	La Paz	Kindergarten	179	179	179	179	179	179	179	NA	92.2	92.2	92.7	94.4	91.6	2.8	0	NA
2014-09-01	04013	Maricopa	Kindergarten	54292	54292	54292	54292	54292	54292	54292	NA	93.9	94.3	93.8	95.4	96.4	5.1	0.3	NA
2014-09-01	04015	Mohave	Kindergarten	1817	1817	1817	1817	1817	1817	1817	NA	92.1	92.1	91.5	94.3	95.4	5.1	0.1	NA
2014-09-01	04017	Navajo	Kindergarten	1239	1239	1239	1239	1239	1239	1239	NA	93.9	93.9	93.6	96.2	96.3	4.5	1.2	NA
2014-09-01	04019	Pima	Kindergarten	11704	11704	11704	11704	11704	11704	11704	NA	96.3	96.8	96.7	97.1	98	2.8	0.4	NA
2014-09-01	04021	Pinal	Kindergarten	4322	4322	4322	4322	4322	4322	4322	NA	94.1	93.9	93.5	95.1	96	5.6	0.1	NA
2014-09-01	04023	Santa Cruz	Kindergarten	769	769	769	769	769	769	769	NA	98.3	98.8	98	96.7	99.5	1.2	0.4	NA
2014-09-01	04025	Yavapai	Kindergarten	1936	1936	1936	1936	1936	1936	1936	NA	88.4	89.6	87.7	91.1	92.3	10	0.7	NA
2014-09-01	04027	Yuma	Kindergarten	2802	2802	2802	2802	2802	2802	2802	NA	98.3	98.4	97.9	99.2	99.4	0.7	0.2	NA
2014-09-01	04	Total	Kindergarten	84651	84651	84651	84651	84651	84651	84651	NA	94.3	94.7	94.2	95.7	96.6	4.6	0.3	NA
2015-09-01	04001	Apache	Kindergarten	858	858	858	858	858	858	858	858	97.1	96.9	96.2	97.8	99	1	1.5	0.7
2015-09-01	04003	Cochise	Kindergarten	1309	1309	1309	1309	1309	1309	1309	1309	96.1	96.3	95.6	96	97.6	2.6	0.4	1.2
2015-09-01	04005	Coconino	Kindergarten	1303	1303	1303	1303	1303	1303	1303	1303	92.2	92.8	92.2	93.5	94.6	7.1	0.3	2.5
2015-09-01	04007	Gila	Kindergarten	616	616	616	616	616	616	616	616	94.2	94.8	93.7	96.8	96.1	4.4	0.2	2.1
2015-09-01	04009	Graham	Kindergarten	530	530	530	530	530	530	530	530	89.6	90.8	88.7	94.2	96	4.2	0	1.7
2015-09-01	04011	Greenlee	Kindergarten	159	159	159	159	159	159	159	159	96.9	96.9	95	98.1	98.1	1.9	0	1.9
